Description,total_revenue,revenue_pct,cum_revenue_pct,total_transactions,days_since_last_sale,is_churned,segment,enhanced_segment
"metal sign,cupcake single hook",2548.05,0.012443922592559517,87.12886586545936,341,6.0,0.0,Weak,At Risk
"metal sign,cupcake single hook",2548.05,0.012443922592559517,87.12886586545936,341,183.0,1.0,Churned,Churned
"metal sign,cupcake single hook",2548.05,0.012443922592559517,87.12886586545936,341,153.0,1.0,Churned,Churned
"metal sign,cupcake single hook",2548.05,0.012443922592559517,87.12886586545936,341,43.0,0.0,Weak,At Risk
ribbon reel socks and mittens,2541.38,0.012411348285268697,87.14127721374463,231,0.0,0.0,Weak,At Risk
potting shed rose candle,2538.8100000000004,0.012398797165368038,87.15367601091,113,226.0,1.0,Churned,Churned
s/16 vintage rose cutlery,2536.73,0.01238863906054571,87.16606464997055,86,4.0,0.0,Weak,Weak
s/16 vintage rose cutlery,2536.73,0.01238863906054571,87.16606464997055,86,38.0,0.0,Weak,At Risk
mistletoe heart wreath cream,2535.48,0.012382534430243832,87.1784471844008,110,0.0,0.0,Weak,Weak
blue retro bar stool,2535.1,0.012380678622632061,87.19082786302343,30,442.0,1.0,Churned,Churned
ivory paper cup cake cases,2533.88,0.01237472050345743,87.20320258352689,291,1.0,0.0,Weak,At Risk
"popcorn holder , small",2531.64,0.012363781005956464,87.21556636453285,112,0.0,0.0,Weak,Weak
set of 16 vintage sky blue cutlery,2530.33,0.012357383353400097,87.22792374788625,82,352.0,1.0,Churned,Churned
butterflies  honeycomb garland,2527.0,0.012341120618275893,87.24026486850452,145,478.0,1.0,Churned,Churned
lunch bag red vintage doily,2525.04,0.01233154855796255,87.25259641706249,132,0.0,0.0,Weak,Weak
silk purse babushka red,2521.7200000000003,0.012315334659880765,87.26491175172237,150,,,Weak,Weak
home garland painted zinc,2521.25,0.012313039318887256,87.27722479104125,230,0.0,0.0,Weak,At Risk
cat bowl,2521.2400000000002,0.012312990481844845,87.2895377815231,121,0.0,0.0,Weak,Weak
white tissue ream,2520.15,0.012307667244221604,87.30184544876731,204,317.0,1.0,Churned,Churned
classic french style basket green,2517.88,0.012296581235593396,87.3141420300029,141,127.0,1.0,Churned,Churned
green gingham flower jewellery box,2511.3599999999997,0.012264739483938799,87.32640676948684,278,387.0,1.0,Churned,Churned
gingham recipe book box,2509.62,0.012256241838558588,87.3386630113254,135,0.0,0.0,Weak,Weak
hanging medina lantern large,2506.89,0.012242909325979287,87.35090592065137,80,504.0,1.0,Churned,Churned
baking mould chocolate cupcakes,2502.04,0.012219223360408,87.36312514401178,157,2.0,0.0,Weak,Weak
red refectory clock,2501.64,0.012217269878711402,87.3753424138905,110,0.0,0.0,Weak,Weak
"spring dec , hanging chick cream",2499.58,0.012207209447973906,87.38754962333847,142,13.0,0.0,Weak,Weak
"airline lounge,metal sign",2498.98,0.012204279225429005,87.3997539025639,489,0.0,0.0,Weak,At Risk
french enamel pot w lid,2495.0200000000004,0.012184939756632658,87.41193884232054,204,10.0,0.0,Weak,At Risk
set 12 colour pencils spaceboy,2491.2,0.012166284006430118,87.42410512632696,282,0.0,0.0,Weak,At Risk
set/4 pink orchid candles in bowl,2489.87,0.012159788679788919,87.43626491500676,92,511.0,1.0,Churned,Churned
blue/cream stripe fringe hammock,2486.6600000000003,0.0121441119891737,87.44840902699593,123,417.0,1.0,Churned,Churned
empire tissue box,2485.86,0.012140205025780497,87.46054923202172,324,0.0,0.0,Weak,At Risk
woodland  stickers,2483.68,0.012129558550534022,87.47267879057226,268,0.0,0.0,Weak,At Risk
pink felt easter egg basket,2477.2999999999997,0.012098400517473238,87.48477719108973,183,322.0,1.0,Churned,Churned
make your own playtime card kit,2475.3,0.012088633108990235,87.49686582419872,180,0.0,0.0,Weak,Weak
party cones candy tree decoration,2473.16,0.012078181981913419,87.50894400618064,107,0.0,0.0,Weak,Weak
angel decoration stars on dress,2469.16,0.01205864716494741,87.52100265334559,283,0.0,0.0,Weak,At Risk
paper lantern 9 point snow star,2464.61,0.012036426310648577,87.53303907965623,73,0.0,0.0,Weak,Weak
paper lantern 9 point snow star,2464.61,0.012036426310648577,87.53303907965623,73,0.0,0.0,Weak,Weak
medina stamped metal stool,2460.1400000000003,0.012014596152689063,87.54505367580893,33,67.0,1.0,Churned,Churned
roll wrap 50's red christmas,2459.2,0.01201000547070205,87.55706368127963,212,0.0,0.0,Weak,At Risk
4 pear botanical dinner candles,2458.58,0.012006977574072318,87.5690706588537,191,0.0,0.0,Weak,At Risk
disco ball christmas decoration,2454.88,0.011988907868378761,87.58105956672209,367,0.0,0.0,Weak,At Risk
paper chain kit london,2454.3500000000004,0.011986319505130766,87.59304588622722,164,4.0,0.0,Weak,Weak
woodland animal  writing set,2454.0699999999997,0.011984952067943143,87.60503083829516,201,396.0,1.0,Churned,Churned
small skull windmill,2452.35,0.01197655209664776,87.6170073903918,153,8.0,0.0,Weak,Weak
painted metal heart with holly bell,2447.72,0.011953940546009605,87.62896133093781,212,24.0,0.0,Weak,At Risk
vintage bells garland,2443.35,0.011932598758474241,87.64089392969629,149,,,Weak,Weak
kids rain mac pink,2437.0699999999997,0.011901929095837607,87.65279585879213,218,6.0,0.0,Weak,At Risk
sweetheart carry-all basket,2430.82,0.011871405944328221,87.66466726473647,140,259.0,1.0,Churned,Churned
blue felt easter egg basket,2430.31,0.011868915255165053,87.67653617999163,233,263.0,1.0,Churned,Churned
christmas hanging tree with bell,2427.89,0.011857096690900617,87.68839327668253,207,0.0,0.0,Weak,At Risk
"nursery a,b,c painted letters",2425.41,0.011844985104381693,87.70023826178691,171,0.0,0.0,Weak,Weak
home sweet home key holder,2422.6600000000003,0.011831554917717564,87.71206981670463,111,2.0,0.0,Weak,Weak
embossed heart 3 drawer shelf,2420.69,0.011821934020361803,87.72389175072499,105,399.0,1.0,Churned,Churned
set of 36 mushroom paper doilies,2420.0299999999997,0.011818710775562409,87.73571046150055,210,11.0,0.0,Weak,At Risk
pack of 20 spaceboy napkins,2419.7599999999998,0.011817392175417205,87.74752785367596,273,0.0,0.0,Weak,At Risk
cream slice flannel chocolate spot,2419.6800000000003,0.011817001479077887,87.75934485515504,169,6.0,0.0,Weak,Weak
t-light holder sweetheart hanging,2419.54,0.011816317760484077,87.77116117291551,196,0.0,0.0,Weak,At Risk
pens assorted spaceball,2414.54,0.011791899239276565,87.78295307215478,201,1.0,0.0,Weak,At Risk
glass jar peacock bath salts,2410.53,0.011772315585268143,87.79472538774004,253,0.0,0.0,Weak,At Risk
mini jigsaw circus parade,2410.29,0.011771143496250181,87.80649653123629,189,0.0,0.0,Weak,Weak
oven mitt apples design,2409.75,0.01176850629595977,87.81826503753226,264,,,Weak,At Risk
shelf with 4 hooks home sweet home,2409.34,0.011766503977220755,87.83003154150948,107,1.0,0.0,Weak,Weak
gardenia 1 wick morris boxed candle,2405.79,0.011749166827163421,87.84178070833664,166,38.0,0.0,Weak,At Risk
gardenia 1 wick morris boxed candle,2405.79,0.011749166827163421,87.84178070833664,166,149.0,1.0,Churned,Churned
set of 3 wooden tree decorations,2404.79,0.011744283122921919,87.85352499145957,293,0.0,0.0,Weak,At Risk
french enamel water basin,2399.89,0.011720352972138559,87.8652453444317,211,0.0,0.0,Weak,At Risk
3 gardenia morris boxed candles,2389.69,0.011670539188875237,87.87691588362057,138,16.0,0.0,Weak,Weak
3 gardenia morris boxed candles,2389.69,0.011670539188875237,87.87691588362057,138,30.0,0.0,Weak,Weak
green polkadot bowl,2385.08,0.011648025312321912,87.8885639089329,249,,,Weak,At Risk
danish rose photo frame,2382.25,0.01163420442931846,87.90019811336221,214,39.0,0.0,Weak,At Risk
retro spot sugar jam bowl,2382.2400000000002,0.011634155592276046,87.91183226895448,196,2.0,0.0,Weak,At Risk
hanging heart with bell,2374.7999999999997,0.011597820832719269,87.9234300897872,219,,,Weak,At Risk
english rose table cloth,2373.01,0.011589079002126983,87.93501916878932,78,591.0,1.0,Churned,Churned
classic bicycle clips,2372.68,0.011587467379727285,87.94660663616905,99,0.0,0.0,Weak,Weak
bicycle saftey wall art,2371.94,0.011583853438588575,87.95819048960765,39,0.0,0.0,Weak,Weak
gardenia 3 wick morris boxed candle,2370.31,0.011575893000674926,87.96976638260833,181,43.0,0.0,Weak,At Risk
gardenia 3 wick morris boxed candle,2370.31,0.011575893000674926,87.96976638260833,181,352.0,1.0,Churned,Churned
set of 10 lanterns fairy light star,2368.37,0.01156641861444641,87.98133280122278,99,0.0,0.0,Weak,Weak
white goose feather christmas tree,2366.0200000000004,0.011554941909478884,87.99288774313226,132,1.0,0.0,Weak,Weak
butterfly crochet food cover,2361.39,0.011532330358840725,88.0044200734911,142,9.0,0.0,Weak,Weak
magic drawing slate dinosaur,2360.43,0.011527642002768883,88.01594771549388,347,4.0,0.0,Weak,At Risk
if you can't stand the heat mug,2360.0099999999998,0.011525590846987451,88.02747330634087,199,0.0,0.0,Weak,At Risk
rustic mirror with lace heart,2354.87,0.011500488607186133,88.03897379494805,83,0.0,0.0,Weak,Weak
heart mirror antique white,2354.8,0.011500146747889229,88.05047394169594,76,59.0,0.0,Weak,At Risk
lipstick pen fuschia,2351.86,0.011485788657419211,88.06195973035337,406,0.0,0.0,Weak,At Risk
painted metal star with holly bells,2351.46,0.01148383517572261,88.07344356552909,211,24.0,0.0,Weak,At Risk
24 hanging easter eggs floral tub,2350.92,0.011481197975432199,88.08492476350452,109,620.0,1.0,Churned,Churned
set of 6 girls celebration candles,2349.22,0.011472895678221644,88.09639765918274,285,0.0,0.0,Weak,At Risk
set of 4 napkin charms stars,2348.4700000000003,0.01146923290004052,88.10786689208278,141,0.0,0.0,Weak,Weak
le jardin botanique cushion cover,2345.0,0.011452286446322507,88.11931917852911,166,,,Weak,Weak
50's christmas gift bag large,2343.63,0.011445595771511649,88.13076477430062,129,0.0,0.0,Weak,Weak
yellow metal chicken heart,2341.77,0.011436512081622455,88.14220128638223,213,245.0,1.0,Churned,Churned
set of 4 new england placemats,2336.1,0.011408821478573137,88.1536101078608,36,,,Weak,Weak
adjustment by john on 26/01/2010 16,2334.43,0.011400665692489827,88.16501077355329,20,681.0,1.0,Churned,Churned
eight piece dinosaur set,2326.87,0.01136374488842407,88.17637451844172,240,267.0,1.0,Churned,Churned
birdhouse decoration magic garden,2317.64,0.011318668298275008,88.18769318673999,298,0.0,0.0,Weak,At Risk
silver mug bone china tree of life,2316.2,0.011311635764167244,88.19900482250416,163,3.0,0.0,Weak,Weak
english rose notebook a7 size,2309.7,0.01127989168659748,88.21028471419076,625,0.0,0.0,Weak,At Risk
english rose notebook a7 size,2309.7,0.01127989168659748,88.21028471419076,625,18.0,0.0,Weak,At Risk
4 lavender botanical dinner candles,2308.67,0.011274861471228734,88.22155957566198,169,0.0,0.0,Weak,Weak
pink hawaiian picnic hamper for 2,2307.23,0.011267828937120972,88.2328274045991,131,6.0,0.0,Weak,Weak
pink hawaiian picnic hamper for 2,2307.23,0.011267828937120972,88.2328274045991,131,107.0,1.0,Churned,Churned
set 36 colour pencils spaceboy,2304.78,0.011255863861729292,88.24408326846084,185,0.0,0.0,Weak,Weak
glass jar marmalade,2303.3900000000003,0.011249075512833604,88.25533234397368,169,1.0,0.0,Weak,Weak
set of 6 heart chopsticks,2302.81,0.01124624296437353,88.26657858693805,298,0.0,0.0,Weak,At Risk
card billboard font,2300.21,0.011233545333345626,88.2778121322714,451,,,Weak,At Risk
hanging jam jar t-light holders,2298.05,0.011222996532183982,88.28903512880358,92,,,Weak,Weak
mushroom blue hot water bottle,2296.76,0.011216696553712444,88.3002518253573,184,417.0,1.0,Churned,Churned
black enchanted forest placemat,2296.54,0.011215622138779312,88.31146744749607,120,7.0,0.0,Weak,Weak
black enchanted forest placemat,2296.54,0.011215622138779312,88.31146744749607,120,183.0,1.0,Churned,Churned
cosy slipper shoes large green,2293.7500000000005,0.011201996603945524,88.32266944410001,190,23.0,0.0,Weak,At Risk
sewing susan 21 needle set,2293.0,0.011198333825764396,88.33386777792578,306,0.0,0.0,Weak,At Risk
feltcraft hairband pink and purple,2292.22,0.011194524536456023,88.34506230246222,289,,,Weak,At Risk
decorative wicker heart medium,2286.97,0.011168885089188136,88.35623118755142,216,0.0,0.0,Weak,At Risk
disco ball rotator battery operated,2286.75,0.011167810674255008,88.36739899822567,217,7.0,0.0,Weak,At Risk
white brocante soap dish,2286.28,0.011165515333261503,88.37856451355893,138,7.0,0.0,Weak,Weak
large hanging ivory & red wood bird,2285.02,0.011159361865917209,88.38972387542485,272,1.0,0.0,Weak,At Risk
drawer knob crackle glaze green,2284.12,0.011154966532099856,88.40087884195695,154,0.0,0.0,Weak,Weak
red spotty purse,2278.17,0.011125908491862919,88.41200475044882,156,0.0,0.0,Weak,Weak
hanging ridge glass t-light holder,2277.5,0.011122636410021113,88.42312738685884,89,300.0,1.0,Churned,Churned
charlie & lola wastepaper bin blue,2275.75,0.011114089927598483,88.43424147678644,141,3.0,0.0,Weak,Weak
cut glass t-light holder octagon,2274.79,0.011109401571526642,88.44535087835797,70,2.0,0.0,Weak,Weak
hyacinth bulb t-light candles,2274.56,0.011108278319551097,88.45645915667752,150,2.0,0.0,Weak,Weak
cut glass hexagon t-light holder,2271.24,0.011092064421469308,88.467551221099,59,10.0,0.0,Weak,Weak
blue/brown dots ruffled umbrella,2270.73,0.011089573732306143,88.4786407948313,72,545.0,1.0,Churned,Churned
mini jigsaw dolly girl,2268.13,0.011076876101278239,88.48971767093259,247,0.0,0.0,Weak,At Risk
hand open shape gold,2259.47,0.011034583222546829,88.50075225415515,103,1.0,0.0,Weak,Weak
pink love heart shape cup,2258.61,0.011030383236899137,88.51178263739205,327,1.0,0.0,Weak,At Risk
square cherry blossom cabinet,2257.4,0.01102447395476692,88.52280711134681,73,30.0,0.0,Weak,Weak
square cherry blossom cabinet,2257.4,0.01102447395476692,88.52280711134681,73,233.0,1.0,Churned,Churned
rainy ladies birthday card,2257.0,0.011022520473070318,88.53382963181988,439,0.0,0.0,Weak,At Risk
children's circus parade mug,2254.93,0.011012411205290408,88.54484204302517,152,,,Weak,Weak
sketchbook magnetic shopping list,2253.7,0.011006404249073362,88.55584844727424,246,0.0,0.0,Weak,At Risk
small silver trellis candlepot,2251.1400000000003,0.010993901966215117,88.56684234924046,107,15.0,0.0,Weak,Weak
rose des padded floor cushion,2249.41,0.010985453157877316,88.57782780239833,44,625.0,1.0,Churned,Churned
glitter christmas star,2247.14,0.010974367149249107,88.58880216954758,248,0.0,0.0,Weak,At Risk
white bell honeycomb paper garland,2243.78,0.010957957902997662,88.59976012745058,144,126.0,1.0,Churned,Churned
white christmas garland stars trees,2240.99,0.010944332368163869,88.61070445981875,137,7.0,0.0,Weak,Weak
green christmas tree string 20light,2239.34,0.010936274256165392,88.62164073407492,83,37.0,0.0,Weak,At Risk
small parisienne heart photo frame,2239.2400000000002,0.01093578588574124,88.63257651996065,142,0.0,0.0,Weak,Weak
blue pot plant candle,2238.07,0.010930071951778683,88.64350659191243,157,0.0,0.0,Weak,Weak
ivory embroidered quilt,2237.84,0.010928948699803138,88.65443554061223,36,25.0,0.0,Weak,Weak
hanging mini coloured bottles,2237.08,0.010925237084579596,88.6653607776968,76,0.0,0.0,Weak,Weak
heart string memo holder hanging,2235.1200000000003,0.010915665024266254,88.67627644272108,197,0.0,0.0,Weak,At Risk
dove decoration painted zinc,2234.96,0.010914883631587612,88.68719132635266,214,55.0,0.0,Weak,At Risk
giant medina stamped metal bowl,2234.81,0.010914151075951386,88.69810547742861,79,289.0,1.0,Churned,Churned
sleeping cat erasers,2233.15,0.010906044126910493,88.70901152155552,580,0.0,0.0,Weak,At Risk
vintage red enamel trim jug,2231.61,0.010898523222378581,88.7199100447779,136,0.0,0.0,Weak,Weak
money box biscuits design,2230.46,0.010892906962500852,88.7308029517404,160,2.0,0.0,Weak,Weak
pack 20 dolly pegs,2225.5,0.010868683789463002,88.74167163552987,235,192.0,1.0,Churned,Churned
toadstool bedside light,2225.45,0.010868439604250926,88.75254007513412,106,1.0,0.0,Weak,Weak
"feather pen,light pink",2222.35,0.01085330012110227,88.76339337525522,226,0.0,0.0,Weak,At Risk
assorted tutti frutti notebook,2220.94,0.01084641409812175,88.77423978935335,142,0.0,0.0,Weak,Weak
steel sweetheart round table cream,2219.5099999999998,0.010839430401056402,88.78507921975441,85,50.0,0.0,Weak,At Risk
key ring baseball boot union jack,2217.87,0.01083142112610034,88.7959106408805,112,0.0,0.0,Weak,Weak
6 ribbons shimmering pinks,2216.34,0.010823949058610841,88.80673458993911,287,0.0,0.0,Weak,At Risk
soft pink rose towel,2211.54,0.010800507278251631,88.81753509721736,266,31.0,0.0,Weak,At Risk
card circus parade,2211.41,0.010799872396700235,88.82833496961406,447,0.0,0.0,Weak,At Risk
set 6 football celebration candles,2211.38,0.010799725885572991,88.83913469549964,246,0.0,0.0,Weak,At Risk
wrap circus parade,2210.34,0.01079464683316183,88.8499293423328,181,0.0,0.0,Weak,Weak
set of 16 vintage black cutlery,2207.2,0.01077931200184351,88.86070865433464,67,,,Weak,Weak
black candelabra t-light holder,2206.24,0.01077462364577167,88.87148327798042,181,56.0,0.0,Weak,At Risk
vanilla incense in tin,2204.35,0.01076539344475523,88.88224867142517,178,0.0,0.0,Weak,Weak
letter holder home sweet home,2204.11,0.01076422135573727,88.89301289278092,134,0.0,0.0,Weak,Weak
childs garden spade blue,2202.92,0.010758409747689884,88.90377130252861,233,0.0,0.0,Weak,At Risk
christmas hanging heart with bell,2202.38,0.010755772547399471,88.91452707507601,163,16.0,0.0,Weak,Weak
hanging glass etched tealight,2200.36,0.010745907464831637,88.92527298254085,124,290.0,1.0,Churned,Churned
herb marker basil,2199.19,0.01074019353086908,88.93601317607171,252,0.0,0.0,Weak,At Risk
s/4 ivory mini rose candle in bowl,2191.96,0.010704884349203019,88.94671806042092,267,0.0,0.0,Weak,At Risk
s/4 ivory mini rose candle in bowl,2191.96,0.010704884349203019,88.94671806042092,267,658.0,1.0,Churned,Churned
abstract circle journal,2190.59,0.010698193674392162,88.9574162540953,201,12.0,0.0,Weak,At Risk
